Features,Subj1,Subj2,Subj3,Subj4,Subj5,Subj6,Subj7,Subj8,Subj9,Subj10,Subj11,Subj12,Subj13,Subj14,Subj15,Subj16,Subj17,Subj18,Subj19,Subj20,Subj21,Subj22,Subj23,Subj24,Subj25,Subj26,Subj27,Subj28,Subj29,Subj30,Subj31,Subj32,Subj33,Subj34,Subj35,Subj36,Subj37,Subj38,Subj39,Subj40,Subj41,Subj42,Subj43,Subj44,Subj45,Subj46,Subj47,Subj48,Subj49,Subj50,Subj51,Subj52,Subj53,Subj54,Subj55,Subj56,Subj57,Subj58,Subj59,Subj60,Subj61,Subj62,Subj63,Subj64,Subj65,Subj66,Subj67,Subj68,Subj69,Subj70,Subj71,Subj72,Subj73,Subj74,Subj75,Subj76,Subj77,Subj78,Subj79,Subj80,Subj81,Subj82,Subj83,Subj84,Subj85,Subj86,Subj87,Subj88,Subj89,Subj90,Subj91,Subj92,Subj93,Subj94,Subj95,Subj96,Subj97,Subj98,Subj99,Subj100,Subj101,Subj102
Cells_AreaShape_Zernike_2_0,0.1430418,-0.054296812,0.009424973,0.04620628,-0.269602439,-0.130063156,-0.081739006,-0.00351445,-0.320611413,-0.228737663,-0.26699459,-0.028632158,0.161374993,0.03573484,-0.245471984,-0.369822382,-0.151217869,0.077112606,-0.071578288,-0.054755889,0.104557636,-0.074556816,-0.174957203,0.042606884,-0.11648244,-0.107047656,-0.312243451,-0.184695739,-0.232489889,-0.034598501,0.059690911,-0.01623383,0.082427524,0.036975154,0.015641075,-0.001626752,-0.066539362,-0.169903154,-0.162991923,-0.134739901,0.055610288,-0.013395112,-0.018154542,-0.01387631,0.072024231,0.08955512,-0.054856907,-0.176577222,-0.124386945,0.0978501,-0.185582555,-0.019143829,0.032495478,-0.250292207,-0.133727029,-0.066891382,-0.044841675,-0.075778703,-0.217006664,-0.03543163,-0.091981496,0.076419684,0.036770093,0.047182278,-0.017436887,0.039248248,0.135065712,0.053697386,0.080570611,0.065582498,0.01881201,0.067119266,-0.209695604,-0.191367944,-0.207317601,0.163087088,-0.048357483,-0.093995904,0.002665348,-0.013585439,0.037862429,-0.057471415,-0.039497361,-0.216505451,-0.081813963,-0.319895512,0.027590286,-0.02202997,0.068890223,-0.279649326,-0.03191545,-0.057954627,0.02441894,-0.043408263,-0.03781672,-0.269556493,-0.202378092,-0.173970716,-0.077257298,-0.223397809,0.018889359,-0.064841236
Cells_AreaShape_Zernike_2_2,0.021591738,-0.089480339,-0.089447049,-0.000385853,-0.160896894,-0.096900787,-0.052598451,0.03328206,-0.199900994,-0.099158516,-0.113720251,0.021616026,0.106346979,0.063178383,-0.073258296,-0.234092046,0.004100075,0.049876143,-0.071047227,-0.074534977,0.063564724,-0.158522993,-0.087619046,0.035657305,-0.068452212,-0.018785976,-0.200928461,-0.094641441,-0.125985391,0.029175727,0.047335838,-0.010414846,0.034151218,-0.011165623,0.033946437,0.049197492,-0.022287925,-0.097158827,-0.057796629,-0.066071767,0.052221471,-0.009919262,0.004297847,-0.030170497,0.011191851,0.01671615,-0.083573453,-0.031289546,-0.048430881,0.074277857,-0.08852456,-0.058741961,0.046819724,-0.177673913,-0.139489694,-0.056613267,-0.073472143,-0.06506172,-0.18492166,-0.125281669,-0.124107384,-0.050105757,0.015760655,-0.019838693,-0.047790285,-0.094180104,0.048781806,-0.029121634,0.027723608,0.077150032,-0.003434461,0.086704725,-0.142180083,-0.057116519,-0.12414446,0.059704753,-0.074220933,-0.040088392,-0.047985741,-0.067002466,-0.035744693,-0.07708414,-0.046019109,-0.143540515,0.026554723,-0.160480958,0.019105113,-0.043553586,-0.013378365,-0.173333246,-0.044128381,-0.030437648,-0.015032044,-0.05638764,-0.062313887,-0.168396347,-0.110777305,-0.081135313,0.006098632,-0.081922321,0.11755598,-0.019494517
Cells_AreaShape_Zernike_3_1,0.070677829,0.002163405,0.026133643,0.015904003,0.007152642,-0.005350945,0.021116408,0.02569948,-0.038607691,-0.008576968,-0.024827656,-0.020702903,0.005831702,-0.019138184,-0.108768032,-0.104643916,-0.049460655,0.003905945,-0.007182203,0.019850028,0.075440049,0.007470467,-0.011784279,0.035008323,-0.01313159,-0.03214171,-0.021779554,0.026284555,-0.004563683,-0.010877142,0.000965205,0.005346423,0.017233509,-0.005103005,0.001354114,-0.016487915,-0.019525326,-0.048630927,-0.018604204,-0.031561108,-0.01853805,-0.023657146,-0.011699394,0.009079403,0.041553674,-0.025183566,0.008191763,-0.059720179,-0.12075783,-0.055746349,-0.067370363,0.028064626,-0.036001186,0.013322206,0.040616242,0.006751738,-3.40E-05,0.009368313,0.020846122,0.036316833,0.011008092,0.038604486,0.027573415,-0.001257409,0.02579813,0.058907673,0.029551631,0.05043551,0.007951385,0.018840575,0.008802917,-0.006737996,0.030265714,0.006563468,0.014272521,0.034159892,0.028402298,0.023360334,0.03314725,0.007851873,0.005414919,0.017614523,0.028465879,-0.044765187,-0.011390684,-0.035772718,0.020532328,-0.005830011,0.003914437,0.027340207,0.008181339,0.018171904,0.022329637,0.008739111,0.009265756,-0.093929487,-0.131793449,-0.026364425,-0.058040558,-0.094284612,-0.055177565,-0.056871682
Cells_AreaShape_Zernike_3_3,0.08648996,-0.061875785,-0.024783007,0.015222273,-0.148592839,-0.077977323,-0.06820205,0.101419017,-0.165870959,-0.110351902,-0.143664324,-0.020791284,0.069470108,0.024576401,-0.119306945,-0.203653896,-0.118345208,0.015973979,0.006780459,-0.047483237,0.069644442,-0.086510237,-0.073169532,0.048863715,-0.078735884,-0.035491266,-0.22590069,-0.134280779,-0.150591815,-0.019883705,0.013526147,-0.031082568,0.060284083,-0.008671406,0.029072338,0.030336431,-0.061606422,-0.098397106,-0.153153706,-0.099308432,0.001815549,-0.071394171,-0.051537715,-0.030366337,0.042401525,-0.001703559,-0.04427935,-0.062573956,-0.186082103,-0.053867531,-0.120103705,-0.00605234,-0.039229444,-0.087280412,-0.086395076,-0.031917676,-0.055271316,-0.067853496,-0.160217119,-0.09730524,-0.083372901,0.034434587,0.02959016,-0.020914971,-0.03654573,0.057553697,0.08947072,0.037054129,0.026302554,0.062045944,0.015907972,0.057875451,-0.094101191,-0.149056178,-0.080171717,0.094493935,-0.014678811,0.012940246,0.005595115,-0.019610203,-0.021640201,-0.059799065,0.015514138,-0.184103117,-0.077796739,-0.225044068,0.005913967,-0.015561547,-0.016850402,-0.050663577,-0.018003377,-0.032338456,-0.000574438,-0.013910634,-0.019373151,-0.141738378,-0.225095117,-0.159232464,-0.064351631,-0.170261342,-0.040615614,-0.100774855
Cells_AreaShape_Zernike_4_0,-0.100933319,0.047663275,0.014149773,-0.032173794,0.129343789,0.06419897,0.060535462,-0.044226901,0.096539888,0.09720396,0.139301459,0.041987954,-0.01876632,-0.013055951,0.095733234,0.132017775,0.155119074,-0.005160556,-0.049583006,0.041874362,-0.081342209,0.065454244,0.041753816,-0.08258758,0.069432209,0.015663048,0.258996968,0.154593772,0.160286687,0.021940851,-0.0056496,0.025034885,-0.074775567,-0.00556997,-0.022469975,-0.027845287,0.048562133,0.087333394,0.167487163,0.115234358,-0.020982604,0.058096106,0.030195887,0.048635798,-0.041309973,-0.010815776,0.038065691,0.06436902,0.17794943,0.115367705,0.136653685,-0.002948736,0.048091317,0.044559203,0.086102017,0.008779848,0.032571757,0.032713995,0.155367843,0.123563899,0.061550464,-0.050042325,-0.026133935,0.00963819,0.024851778,-0.071288926,-0.087566725,-0.060328917,-0.05875761,-0.048644697,-0.009194842,-0.060493923,0.06892916,0.176503744,0.046095126,-0.116265978,-0.012350206,-0.01583024,-0.01844084,-0.0176083,-0.000103508,0.009329062,-0.001331203,0.191488273,0.103486121,0.286988236,-0.00130352,-0.00332252,0.018345476,0.019280923,-0.009286182,0.028511317,-0.020111892,-0.022242818,0.021063116,0.160571728,0.225921981,0.20527044,0.073893657,0.16706623,0.058126831,0.100053706
Cells_AreaShape_Zernike_4_2,-0.047347399,-0.01282654,-0.042317688,0.0076119,0.035318205,0.010705906,0.042296023,-0.03064501,-0.024323707,0.033354678,0.024120317,0.048382166,0.036905113,0.020059066,0.038260538,-0.028958723,0.113293557,0.03752113,-0.063458896,-0.017547218,-0.024223512,-0.028087796,0.005569251,-0.000400614,0.044333333,0.058755277,0.0827242,0.090176894,0.020409292,0.033035807,0.021318247,0.010461776,-0.038502985,0.001070156,-0.009546945,0.017661689,0.04993888,0.018911407,0.100824809,0.054883155,0.013251308,0.040973456,0.034192658,0.026860001,-0.007661412,0.019027925,-0.014825076,0.016239846,0.074328872,0.107160478,0.055731449,-0.035028684,0.067504799,-0.075212514,-0.016678234,0.017665182,0.043175911,0.019571364,0.02239109,0.016354945,-0.03614162,-0.0554243,0.003850278,0.026418384,0.007116285,-0.080504122,-0.020981432,-0.016221456,-0.030015717,-0.006960203,-0.031095605,0.00827478,0.009952536,0.141574783,-0.03155066,-0.041666202,-0.013216438,-0.037438412,-0.014350636,-0.053972866,0.015963216,-0.001883973,-0.039721329,0.02017854,0.112312211,0.067992636,0.005071164,-0.040998163,-0.016009056,-0.0300514,-0.019746368,0.060682012,0.011942493,-0.007202142,-0.005769938,0.015040478,0.063706284,0.097075884,0.058603387,0.043102438,0.136011016,0.047873567
Cells_AreaShape_Zernike_4_4,-0.018856725,-0.094682782,-0.092169558,-0.024678959,-0.132766513,-0.098248081,-0.060620714,0.03438368,-0.188472062,-0.082051053,-0.100296493,0.039020969,0.083161528,0.059906355,-0.030540746,-0.185475371,-0.003589962,0.041365325,-0.067141953,-0.080484873,-0.010741442,-0.159538433,-0.08717249,0.02921886,-0.069238808,-0.036143005,-0.143581836,-0.089201787,-0.090614791,0.033303175,0.038929506,-0.002644979,0.027104744,0.003497421,0.033641931,0.055885245,-0.024509674,-0.088058784,-0.064165859,-0.060623803,0.052091818,-0.022376917,-0.001416639,-0.021403579,-0.012920691,-0.001934516,-0.095327118,-0.003404328,-0.005787698,0.038256682,-0.068602302,-0.062371172,0.034590297,-0.144250052,-0.114400547,-0.058010597,-0.068845384,-0.096998523,-0.154838598,-0.144619869,-0.108870192,-0.085726003,0.009079116,-0.047420063,-0.049432886,-0.096316624,0.013362229,-0.068142908,0.01494652,0.074446545,0.006508861,0.089296136,-0.106555737,-0.060482784,-0.11600193,0.010507463,-0.070926256,-0.035629248,-0.065545283,-0.067602911,-0.054757702,-0.100012093,-0.042991959,-0.096679306,0.011871651,-0.117083647,0.014252556,-0.037020169,-0.011846226,-0.157769613,-0.062635996,-0.054304342,-0.040912101,-0.067462112,-0.057419989,-0.142105165,-0.093907077,-0.089363519,0.023736932,-0.029588842,0.096787883,0.020349907
Cells_AreaShape_Zernike_5_1,0.004711906,0.021898637,-0.007115612,-0.000653754,0.055042462,0.017980449,0.022768496,0.007665817,0.010447949,0.049794982,0.054859727,0.006289545,-0.016189503,-0.016959452,-0.013428771,-0.053570794,-0.00831022,-0.015432391,0.017163051,0.026866326,-0.024484994,0.001404067,0.036006014,0.013477496,0.005242218,0.003255033,0.028968904,0.028599298,0.042513747,0.005263195,-0.015246478,-0.001727326,-0.007597503,-0.005889588,-0.015893013,-0.015529333,0.006013164,0.006914838,-0.000893233,0.015764731,-0.022459708,-0.019151867,-0.004022872,-0.002392074,0.007496254,-0.028074204,0.007358212,-0.008173004,-0.042432469,-0.033466713,0.005521148,0.018420386,-0.022879683,0.061633886,0.0353674,0.023117898,0.015415775,-0.00137588,0.031557373,-0.007035874,0.018272702,-0.000100475,0.002404434,-0.013383306,0.007481526,0.00114234,0.000913102,0.015778379,-0.014813022,-0.011853806,0.001731772,-0.00449803,0.04335868,0.052597483,0.010278849,-0.001748828,0.020267509,0.034996491,0.019628095,-0.008240887,-0.012962321,0.022194329,0.018565723,0.002795531,0.012723199,0.043066741,0.006318548,-0.017956957,-0.024304936,0.069187483,0.006001291,0.039024664,0.004656265,0.012490539,0.010894332,-0.013868892,-0.037380227,0.010480892,-0.012792849,-0.00468262,-0.018366986,-0.006289739
Cells_AreaShape_Zernike_5_3,0.054156736,-0.0176479,-0.016758086,0.012651219,-0.037785582,-0.029083076,-0.025372378,0.012820847,-0.089343323,-0.04555958,-0.066655219,-0.004517371,0.041430447,0.005778911,-0.070536048,-0.109965524,-0.060062329,0.009856531,-0.011287505,-0.027348622,0.011517832,-0.022985453,-0.035901312,0.038488921,-0.016456069,0.001696937,-0.121984212,-0.052761679,-0.099189285,-0.014239279,0.007226267,-0.018696622,0.032680989,0.006710913,0.010662756,0.023297973,-0.021232456,-0.048016362,-0.081309338,-0.052803828,-0.003230493,-0.039403394,-0.032417187,-0.013808823,0.041474908,-0.002342246,-0.016568564,-0.04138681,-0.125015726,-0.040594425,-0.070837048,-0.001044681,-0.001268243,-0.02534835,-0.039418287,-0.007810029,-0.018628521,-0.021650986,-0.066903193,-0.053257144,-0.04616448,0.014372253,0.022050132,0.003415715,-0.023994504,0.049999045,0.057789258,0.042621275,0.011092399,0.025403854,-0.001101334,0.027051236,-0.015502198,-0.051217748,-0.024425225,0.056620968,0.019054222,0.016426583,0.016505554,0.001844631,0.00861843,-0.024653734,0.014208468,-0.108715209,-0.040055998,-0.134031567,0.001171955,-0.018864732,-0.024610329,-0.003359998,-0.011534873,-0.011371083,0.009404639,0.011168821,-0.007194948,-0.077720128,-0.1601079,-0.082487746,-0.02635196,-0.107925873,-0.018748518,-0.057973265
Cells_AreaShape_Zernike_5_5,0.086955829,-0.05910218,-0.012086708,0.014239731,-0.150442134,-0.076863919,-0.060438774,0.082206856,-0.162891718,-0.116681368,-0.145452674,-0.04195215,0.04475095,0.01798268,-0.109429727,-0.204759502,-0.122725269,0.012697269,-0.000884143,-0.062033019,0.086768891,-0.081898688,-0.085371392,0.049839867,-0.074501497,-0.043102346,-0.218932859,-0.129565477,-0.160666332,-0.016398942,0.016898109,-0.034464612,0.064985697,0.004130902,0.042967703,0.035991369,-0.056778041,-0.104313395,-0.165979203,-0.099686396,0.023511244,-0.070335528,-0.050437676,-0.039390535,0.042236338,-0.008806318,-0.042518446,-0.058707558,-0.187227426,-0.074560535,-0.118775737,-0.001229065,-0.039772871,-0.097527624,-0.087472675,-0.039244707,-0.061315301,-0.052374691,-0.152712139,-0.116484593,-0.089342499,0.026473862,0.022238365,-0.042238696,-0.04272139,0.031898859,0.086904857,0.037760284,0.036342107,0.077482018,0.029803251,0.071808403,-0.081323241,-0.161889054,-0.079590557,0.088414463,-0.030381775,0.028523353,0.005015599,-0.024940593,-0.031787659,-0.054951763,0.019294257,-0.184425777,-0.086978342,-0.231966884,0.0069561,-0.024786574,-0.012209823,-0.063123278,-0.031094598,-0.059885678,-0.009090769,-0.015579446,-0.0134494,-0.138004076,-0.219425208,-0.167538412,-0.047002101,-0.173366422,-0.047520612,-0.09458046
Cells_AreaShape_Zernike_6_0,-0.071780101,0.028684652,-0.007362485,-0.017928234,0.077745781,0.013545201,0.008471434,0.026430251,0.084556282,0.047092589,0.077723161,0.038636326,-0.020239346,-0.009355558,0.102650993,0.101848597,0.05693915,-0.013029585,-0.014232917,0.021368249,-0.051705698,0.023047661,0.050198387,-0.044152879,0.033045383,0.00170682,0.080819818,0.048267602,0.074699673,7.46E-05,-0.002648314,0.001580169,-0.047350381,0.002791391,-0.012625816,-0.010488428,0.014731016,0.052694774,0.055263189,0.054061666,-0.007402447,0.014453311,0.005542437,-0.002507071,-0.032715923,-0.008283574,-0.004748944,0.060535938,0.122432649,0.034292613,0.089086456,-0.019381321,-0.007962721,0.059028487,0.030758313,-0.00537569,0.026215028,0.000804317,0.065571336,0.012761406,0.018215278,-0.019908469,-0.012900436,0.001985166,-0.000443961,-0.025173052,-0.052649421,-0.011108898,-0.037027018,-0.03684593,-0.011424841,-0.026028553,0.033316601,0.071439513,-0.012627489,-0.054582825,0.011327794,-0.001723619,-0.011179361,-0.023820988,-0.003631043,0.000169307,-0.004305614,0.092238678,0.026659432,0.130336524,-0.011846614,-0.01064672,0.005795462,0.026790666,-0.015070221,0.02687516,-0.023280232,0.002977626,-0.014143419,0.108266947,0.137862924,0.079393832,0.045588117,0.107711598,0.011800587,0.028758665
Cells_AreaShape_Zernike_6_2,-0.070872107,0.016633063,-0.021479882,-0.023346665,0.034551722,0.034274684,-0.00041879,-0.022716701,0.03171281,0.04529199,0.056722441,0.0354892,-0.030943131,-0.00716723,0.107142818,0.063140636,0.052816061,-0.038414089,-0.013936484,0.017892155,-0.048050467,0.008619603,0.033229805,-0.043899464,0.017148551,0.019278363,0.133373278,0.049278348,0.079649667,0.014597501,-0.013536993,-0.007693345,-0.034803853,-0.021957355,-0.013786647,0.007126381,0.016098817,0.040557297,0.035282198,0.067218065,-0.002838664,0.001019523,0.005793394,-0.009614619,-0.026171295,-0.017811572,0.018256898,0.05987547,0.095726825,0.002767999,0.099273371,-0.00815701,0.004262145,0.028124508,0.016157873,0.012902205,0.004673757,0.003935033,0.059397587,-0.009509306,0.028347923,-0.04345121,-0.016798366,-0.020809573,-0.005523701,-0.037282225,-0.066083736,-0.047123651,-0.02524257,-0.026036721,0.001232073,-0.018207522,0.040251505,0.077389242,0.045637768,-0.069278676,-0.012011999,0.01629217,-0.008689149,-0.012848285,-0.01620257,-0.001562283,0.001465663,0.101493876,0.032209806,0.132485269,-0.002801044,-0.01569159,-0.018677574,0.035870262,-0.007309897,0.008577431,-0.016383594,-0.006206922,-0.007797569,0.110764015,0.125836102,0.048775573,0.048500289,0.131484386,0.025798835,0.067535877
Cells_AreaShape_Zernike_6_4,-0.059115579,-0.005481387,-0.038994344,-0.011224626,0.055550879,-0.006950501,0.025838785,0.017899056,-0.005876267,0.010302228,0.032984719,0.039019569,0.015682171,0.024891038,0.061394001,0.016105543,0.067394506,0.013503264,-0.07394544,-0.029968584,-0.065682692,-0.041456277,-0.009745639,-0.003509275,0.044355514,0.03686106,0.090145509,0.047326745,0.034566646,0.022652148,0.004898127,0.010106286,-0.027215788,0.008748833,0.003211523,0.034209745,0.038272136,0.015782982,0.052753829,0.050509439,0.007732,0.031737275,0.036577494,0.019688468,-0.021450299,0.018232107,-0.018470321,0.026547806,0.104657674,0.062098519,0.045779115,-0.039965844,0.060022441,-0.04752128,-0.005780242,0.01067403,0.038918993,-0.016714587,0.033035428,-0.000753935,-0.010268462,-0.065423067,0.003136064,0.008125449,-0.003917996,-0.070473271,-0.038058218,-0.034994459,-0.031977444,-0.006484472,-0.010880317,0.013814619,0.015913748,0.102706534,-0.024264426,-0.048212742,-0.002036596,-0.025826881,-0.023812342,-0.042478157,-0.005056184,-0.016159729,-0.037638962,0.040863868,0.071768346,0.065978938,-0.003471096,-0.036628448,-0.01716525,-0.013724191,-0.03100128,0.023315101,-0.007347761,-0.013772599,-0.013318631,0.023303856,0.064102276,0.039790444,0.064314622,0.070584908,0.097960297,0.060456549
Cells_AreaShape_Zernike_6_6,-0.041492441,-0.099723682,-0.095776546,-0.039140996,-0.151073661,-0.096621331,-0.065159422,0.082095035,-0.177384497,-0.091428106,-0.088279931,0.052760532,0.069963882,0.057583224,-0.018487741,-0.168899005,-0.003228008,0.025672798,-0.088234317,-0.084766813,-0.060467575,-0.170828461,-0.086453988,0.004845231,-0.081711584,-0.054637635,-0.11698578,-0.081813677,-0.087892381,0.031863935,0.043992913,-0.01103122,0.02312464,0.003202962,0.04282665,0.06553101,-0.042243467,-0.098092993,-0.070072787,-0.065555394,0.047718206,-0.024218059,-0.003171726,-0.031576975,-0.015945895,-0.008281388,-0.081118046,0.007024757,0.012809767,0.008466865,-0.059589911,-0.066870637,0.041303002,-0.14099877,-0.110145366,-0.068602148,-0.0831463,-0.096200527,-0.139545145,-0.145655177,-0.085898364,-0.103487207,0.006186096,-0.057802544,-0.056867621,-0.114628825,0.000978986,-0.06688124,0.010041875,0.082962485,0.012765982,0.08921888,-0.094281902,-0.076727616,-0.11715473,0.013988025,-0.074883488,-0.023749966,-0.070313371,-0.060620467,-0.069809833,-0.090913454,-0.044991479,-0.063095229,-0.011238286,-0.078694553,0.01346586,-0.040459321,-0.001053837,-0.160053164,-0.037507647,-0.067911898,-0.055572599,-0.067250866,-0.076224658,-0.144666926,-0.074931304,-0.105209869,0.035459993,0.001062649,0.086757665,0.044067751
Cells_AreaShape_Zernike_7_1,0.017518924,0.001103944,0.009533927,0.00346987,0.012350771,0.007895298,0.012405296,-0.02897945,0.001522083,0.02633757,0.009822465,-0.00770596,-0.021982318,-0.002030942,-0.008704923,-0.025604906,-0.023850748,-0.009175975,0.022614902,0.025699844,0.002035738,-0.00733899,0.032547208,0.010151762,-0.001817074,-0.003141866,0.014882076,-0.002933839,0.021976527,-0.002487052,-0.002705601,-0.000367566,0.006101057,-0.005213381,0.007210139,-0.011484353,-0.006920805,0.004461134,-0.015038815,-0.003716217,-0.012697014,-0.009771017,-0.009336222,-0.010574904,0.005955239,-0.017186681,-0.005104083,-0.009260862,-0.019784875,-0.025204669,-0.002138137,-0.011295356,-0.007563358,0.047059659,0.024023879,0.018926591,0.007805908,-0.004826485,0.024730657,-0.015271763,0.014014607,0.002874779,-0.000617425,-0.008348795,9.50E-05,0.017212455,-0.001958609,0.008974397,0.002628965,-0.007176445,-0.004231621,-0.00193935,0.009077824,0.007976986,0.023853068,0.004897813,0.002894169,0.0275285,0.011565376,-0.017852424,-0.006165101,0.004738178,0.011516056,0.011923198,-0.014891207,0.027869724,0.006516466,-0.001957946,0.002025508,0.028054107,0.003451406,0.01338713,0.003631886,0.032263041,-0.010704857,-0.006670042,-0.011022933,-0.009969589,-0.019815198,0.005171259,-0.020025007,-0.007679757
Cells_AreaShape_Zernike_7_3,0.010922465,0.022060202,-0.009153219,0.00626854,0.00841804,0.005961167,0.002759843,-0.001938104,-0.027684937,0.003999886,0.001668568,0.020057952,-0.001371104,-0.006976214,-0.023126145,-0.048928312,-0.018666384,-0.017789156,0.003966078,-0.001952129,-0.034053771,0.0145804,0.013426785,0.003366308,0.014941612,0.015469462,-0.0092012,-0.008684166,-0.022213373,0.014197317,-0.005973195,-0.003894938,0.012197859,0.006932651,0.010012191,0.008846382,-0.007359968,-0.00705673,-0.018158418,-0.014037531,-0.003692492,-0.032791042,-0.007620669,-0.021786859,0.021280784,-0.010543907,0.020372023,-0.014761835,-0.045418135,-0.045573375,-0.026727597,0.000110177,-0.005634984,0.007003665,-0.001734479,0.011399546,0.001338212,-0.008969552,0.010799283,-0.035315825,0.018076513,-0.011599021,0.002489188,-0.014386387,-0.0064162,0.018930302,-0.002119923,0.021883633,-0.0014543,0.002163407,-0.000555881,0.001578943,0.02780035,-0.000228207,0.030554197,-0.001400711,0.037948204,0.021418042,0.006279077,0.004952569,-0.010201906,-0.005814327,0.013865458,-0.005190815,-0.022577814,-0.018285099,0.003769316,-0.018053164,-0.006001241,0.02136642,-0.020388084,-0.004847178,0.006729678,0.003813958,0.007979469,-0.024873731,-0.061614976,-0.05447728,-0.00435439,-0.017796182,-0.006321831,-0.01546219
